PLAYER_NAME,TEAM_HIST,Season,MIN,PLAYER_FGM,PLAYER_FGA,PLAYER_FG3M,PLAYER_FTM,PLAYER_FTA,PLAYER_AST,PLAYER_TOV,PLAYER_OREB,PLAYER_DREB,PLAYER_STL,PLAYER_BLK,PLAYER_PF,TEAM_FGM,TEAM_AST,TEAM_FGA,TEAM_FTM,TEAM_FTA,TEAM_PTS,TEAM_OREB,TEAM_TOV,TEAM_PF,TEAM_DREB%,TEAM_PACE,PLAYER_RAW_PER,PLAYER_PACE_CORRECTED_PER,Min * cPER,PLAYER_PER
Blake Griffin,2020-21 BKN,2020-21,1186.62,174,411,70,87,117,140,62,35,190,32,15,111,3106,1929,6289,1305,1623,8537,640,975.0,1371,0.726,101.8,0.29138879994457734,0.2903011010842734,344.4770925686205,12.970661256335697
Blake Griffin,2021-22 BKN,2021-22,958.085,133,313,38,55,76,105,31,60,168,27,14,95,3442,2071,7251,1434,1781,9258,844,1153.0,1670,0.704,101.6,0.31071651866261085,0.3075869264306745,294.6944204093328,13.805391217230959
Blake Griffin,2019-20 DET,2019-20,512.28,88,250,27,76,98,59,40,17,67,7,7,27,2595,1589,5658,1097,1476,7078,644,1008.0,1299,0.717,99.9,0.26349784134350773,0.2708304139054192,138.74100443546814,12.299945423930314
Boban Marjanovic,2019-20 DAL,2019-20,421.89166666666665,121,211,4,43,57,20,30,66,131,8,10,56,3124,1849,6772,1392,1787,8776,791,953.0,1462,0.74,101.7,0.5545762698762459,0.5599202693303139,236.22569562821502,25.429155666838565
Boban Marjanovic,2020-21 DAL,2020-21,271.3183333333333,62,122,1,31,38,10,12,47,81,2,6,29,2958,1647,6287,1186,1524,8096,657,869.0,1396,0.734,99.5,0.49116145064730227,0.5006391389411999,135.83257677896145,22.368570627587147
Boban Marjanovic,2021-22 DAL,2021-22,127.94333333333333,42,70,1,13,22,3,15,8,31,0,3,24,3222,1918,6982,1341,1739,8858,759,1025.0,1612,0.733,97.5,0.4029513768400229,0.41566673139808585,53.181787170842426,18.656325577711424
Bobby Portis,2020-21 MIL,2020-21,1372.1766666666667,313,598,74,54,73,71,56,124,342,52,26,115,3221,1834,6610,1169,1539,8649,741,995.0,1244,0.755,104.4,0.4577839392219288,0.4447169263973948,610.2301896742225,19.869964618511286
Bobby Portis,2021-22 MIL,2021-22,2028.34,417,871,133,85,113,86,90,180,477,53,51,174,3429,1960,7331,1459,1881,9470,840,1100.0,1494,0.747,102.2,0.40194297628953896,0.39555855915147614,802.3272478693051,17.75381262714725
Bobby Portis,2019-20 NYK,2019-20,1393.5066666666667,265,589,67,71,93,98,73,80,258,32,18,110,2638,1456,5896,1076,1550,6983,795,946.0,1464,0.742,100.9,0.3195797606861195,0.325217540408828,453.19281067663786,14.769973358052734
Bogdan Bogdanovic,2020-21 ATL,2020-21,1305.4016666666666,267,565,146,40,44,147,54,20,140,49,13,99,2937,1737,6281,1417,1745,8186,760,953.0,1392,0.742,99.9,0.3868219947955584,0.39270757469635165,512.6411225212419,17.54618534052631
Bogdan Bogdanovic,2021-22 ATL,2021-22,1848.54,342,794,169,97,115,194,70,29,221,68,14,132,3401,2017,7241,1485,1829,9343,823,972.0,1534,0.731,100.0,0.34450611613284954,0.34649276806921564,640.5057414866678,15.551597958487731
Bogdan Bogdanovic,2019-20 SAC,2019-20,1765.8266666666666,337,766,164,86,116,207,102,26,181,64,15,133,2943,1713,6364,1127,1464,7927,695,1043.0,1595,0.736,101.2,0.3308139366037866,0.33565192698099616,592.7031233810958,15.243858043007949
Bojan Bogdanovic,2019-20 UTA,2019-20,2082.81,418,935,189,250,277,131,159,39,220,34,7,110,2886,1615,6130,1278,1641,8013,656,1089.0,1468,0.746,100.8,0.33958164948988895,0.34591511676212106,720.4754643433133,15.709967710540932
Bojan Bogdanovic,2020-21 UTA,2020-21,2215.565,406,925,180,233,265,136,128,40,241,45,4,115,2971,1703,6344,1235,1546,8382,765,1023.0,1335,0.757,100.8,0.3141935284672719,0.3161260680272888,700.3978519088802,14.12452149635139
Bojan Bogdanovic,2021-22 UTA,2021-22,2131.31,422,928,181,223,260,120,118,58,238,34,1,116,3327,1836,7067,1470,1916,9316,884,1148.0,1547,0.738,99.5,0.34684460612370266,0.35059773201241134,747.2324522153724,15.735840617387657
Bol Bol,2019-20 DEN,2019-20,86.93833333333333,14,28,4,8,10,6,10,5,14,2,6,11,3069,1952,6488,1185,1526,8124,786,1005.0,1485,0.725,99.5,0.30355996342117797,0.31326167883504075,27.234448255120384,14.226989862465697
Bol Bol,2020-21 DEN,2020-21,159.65666666666667,25,58,9,10,15,7,13,0,24,3,10,14,3114,1933,6422,1129,1406,8284,758,972.0,1374,0.751,99.3,0.21248006335704536,0.21701639502186848,34.64811424120811,9.696298554798288
Bol Bol,2021-22 ORL,2021-22,80.84,15,27,1,2,5,5,4,4,16,1,2,4,3139,1947,7240,1270,1614,8547,746,1188.0,1612,0.735,101.5,0.3062329385001907,0.3034471741663794,24.53066955961011,13.619587157825032
Bones Hyland,2021-22 DEN,2021-22,1309.8583333333333,230,571,131,107,125,191,86,14,174,41,20,153,3416,2279,7079,1372,1725,9243,752,1189.0,1639,0.752,99.9,0.32308186654303434,0.32527024221564815,426.05793735151855,14.599069593819632
Brad Wanamaker,2019-20 BOS,2019-20,1369.1166666666666,162,362,37,126,136,179,76,22,122,61,14,133,2971,1655,6448,1336,1668,8183,768,995.0,1553,0.731,101.9,0.2788677612283231,0.28100237215823565,384.7250310947097,12.761911750237495
Brad Wanamaker,2020-21 CHA,2020-21,1053.3283333333334,115,299,16,90,101,174,71,18,87,43,11,94,2875,1933,6324,1146,1505,7881,762,1069.0,1298,0.722,100.6,0.21700379915772336,0.2187726174013549,230.43939646634016,9.774766619473322
Brad Wanamaker,2021-22 WAS,2021-22,319.62,28,77,4,23,25,55,23,6,33,7,6,45,3327,2052,7056,1393,1778,8907,737,1077.0,1545,0.731,99.3,0.17036360321975952,0.17255391070660636,55.15168094004552,7.744718772710079
Bradley Beal,2019-20 WAS,2019-20,2053.096666666667,593,1303,170,385,457,347,194,52,190,71,23,126,2990,1801,6544,1394,1770,8238,732,1020.0,1634,0.712,105.2,0.520242913231078,0.507780820632767,1042.5231102383984,23.06120753218924
Bradley Beal,2020-21 WAS,2020-21,2146.9983333333334,670,1382,130,408,459,265,187,72,211,69,22,140,3108,1835,6547,1449,1884,8398,697,1036.0,1555,0.736,106.4,0.530908200285523,0.5060593014375727,1086.5084767542996,22.610743638409925
Bradley Beal,2021-22 WAS,2021-22,1438.95,348,771,63,169,203,265,135,38,151,36,15,95,3327,2052,7056,1393,1778,8907,737,1077.0,1545,0.731,99.3,0.3868287905174632,0.39180211803569714,563.7836577474665,17.585212681143016
Brandon Boston Jr.,2021-22 LAC,2021-22,760.245,125,325,34,59,72,51,31,17,94,26,13,43,3285,1969,7170,1273,1606,8890,747,1126.0,1528,0.706,100.2,0.2558929984334549,0.2568549381813917,195.27268247771215,11.528392798810966
Brandon Clarke,2019-20 MEM,2019-20,1300.02,296,479,23,85,112,81,55,92,253,32,48,100,3106,1965,6634,1212,1589,8222,754,1113.0,1546,0.733,105.3,0.46376965078160093,0.45223046288940916,587.9086463654896,20.538350668847
Brandon Clarke,2020-21 MEM,2020-21,1414.765,256,495,20,78,113,95,33,97,231,60,51,84,3085,1938,6608,1184,1536,8157,803,957.0,1349,0.736,102.6,0.38787387309621046,0.38341294551089344,542.4392158557192,17.130901050464892
Brandon Clarke,2021-22 MEM,2021-22,1246.0266666666666,288,447,5,85,130,86,34,135,207,39,68,122,3571,2131,7739,1393,1898,9480,1159,1082.0,1620,0.726,103.1,0.5261477603873035,0.513270493830136,639.5487225255183,23.037064838265852
Brandon Goodwin,2019-20 ATL,2019-20,430.46666666666664,76,190,26,28,30,51,29,11,61,12,4,43,2723,1605,6067,1237,1566,7488,661,1086.0,1548,0.708,105.6,0.27018073773348067,0.26270983097039585,113.08782523838973,11.931143687556022
Brandon Goodwin,2020-21 ATL,2020-21,619.5916666666667,84,223,32,28,43,95,36,8,61,17,0,41,2937,1737,6281,1417,1745,8186,760,953.0,1392,0.742,99.9,0.20928640637224263,0.2124707440868153,131.6451024466567,9.493198744815121
Brandon Goodwin,2021-22 CLE,2021-22,501.54,64,154,19,24,38,91,36,14,53,25,1,39,3255,2064,6940,1376,1810,8839,837,1181.0,1433,0.724,98.4,0.2604648008437225,0.2662264375290528,133.52320747832113,11.94901280463441
Brandon Ingram,2019-20 NOP,2019-20,2103.44,507,1096,150,313,368,259,189,51,329,61,38,179,3065,1932,6598,1229,1687,8341,797,1181.0,1524,0.729,106.3,0.43015895639931406,0.4155100813083873,874.0005254273142,18.870669839063254
Brandon Ingram,2020-21 NOP,2020-21,2092.41,513,1101,143,281,320,296,154,34,265,42,36,124,3060,1872,6412,1369,1878,8251,845,1052.0,1295,0.755,102.3,0.4333842460492497,0.4296562095240949,899.0169493703113,19.19705137046803
Brandon Ingram,2021-22 NOP,2021-22,1869.1816666666666,453,983,74,266,322,307,151,35,285,34,26,119,3294,2047,7212,1501,1903,8962,981,1153.0,1612,0.742,99.7,0.4159015511046269,0.4195585924934773,784.2312291812788,18.831003564219117
Brandon Knight,2021-22 DAL,2021-22,64.54166666666667,10,25,4,8,8,8,4,0,8,1,0,5,3222,1918,6982,1341,1739,8858,759,1025.0,1612,0.733,97.5,0.28731548797298045,0.2963818878156834,19.128981009437236,13.302476664004667
Brandon Knight,2019-20 DET,2019-20,462.49833333333333,59,167,45,20,34,69,38,4,37,10,3,40,2595,1589,5658,1097,1476,7078,644,1008.0,1299,0.717,99.9,0.18798792530716604,0.19321922092632443,89.36356764639017,8.775180888945835
Brandon Williams,2021-22 POR,2021-22,639.705,105,282,31,68,97,94,58,19,55,24,10,52,3161,1880,7144,1346,1771,8711,854,1187.0,1728,0.721,100.6,0.25080596173508835,0.25074778937815845,160.40461460415486,11.25428629035544
Braxton Key,2021-22 DET,2021-22,197.15,33,72,6,7,13,11,11,13,37,10,11,26,3129,1924,7267,1413,1806,8596,900,1163.0,1799,0.707,100.9,0.3072366372461252,0.30625209962429256,60.37760144092928,13.745480328029032
Brian Bowen II,2019-20 IND,2019-20,31.066666666666666,3,10,0,0,0,0,1,1,6,0,1,3,3075,1888,6457,1096,1393,7989,636,967.0,1445,0.718,101.3,0.019470482093627416,0.01973572656834811,0.613123238723348,0.8963112975083629
Brian Bowen II,2020-21 IND,2020-21,14.865,1,4,0,1,1,0,0,0,3,0,0,1,3115,1973,6567,1183,1493,8302,648,975.0,1453,0.701,104.0,0.04205738267139129,0.041014036062812544,0.6096736460737084,1.8325082699960065
Brodric Thomas,2021-22 BOS,2021-22,59.855,8,18,2,3,5,11,6,2,8,1,1,7,3341,2036,7167,1397,1713,9164,863,1118.0,1521,0.725,99.0,0.2234111109970459,0.22696913980181366,13.585237862837555,10.18703169722867
Brodric Thomas,2020-21 CLE,2020-21,399.27,39,108,16,31,46,30,22,8,45,15,10,40,2778,1716,6175,1200,1614,7476,751,1114.0,1308,0.729,99.6,0.18010571072979173,0.1833967990182277,73.22483994400777,8.19417407194456
Brook Lopez,2019-20 MIL,2019-20,1816.9366666666667,292,671,102,127,152,99,70,58,254,46,163,163,3160,1889,6638,1336,1800,8663,691,1102.0,1431,0.775,107.2,0.3412927117919048,0.32690238476485806,593.9609293000453,14.84649169780694
Brook Lopez,2020-21 MIL,2020-21,1901.7883333333334,322,640,95,120,142,50,64,104,243,40,103,149,3221,1834,6610,1169,1539,8649,741,995.0,1244,0.755,104.4,0.35015669088617063,0.3401617968359715,646.9157366683542,15.198438526848872
Brook Lopez,2021-22 MIL,2021-22,298.4066666666667,61,131,19,20,23,6,12,19,34,8,15,34,3429,1960,7331,1459,1881,9470,840,1100.0,1494,0.747,102.2,0.3586642018723146,0.35296721993128993,105.32777154229647,15.8421900909632
Bruce Brown,2020-21 BKN,2020-21,1451.1583333333333,235,423,17,86,117,104,54,111,238,58,28,145,3106,1929,6289,1305,1623,8537,640,975.0,1371,0.726,101.8,0.35700386215522295,0.35567123477193235,516.135276266246,15.891400644430068
Bruce Brown,2021-22 BKN,2021-22,1773.9616666666666,256,506,38,97,128,148,56,100,245,77,52,176,3442,2071,7251,1434,1781,9258,844,1153.0,1670,0.704,101.6,0.33360096054538213,0.3302408721304401,585.8346479259691,14.822165846206161
Bruce Brown,2019-20 DET,2019-20,1634.0416666666667,198,447,33,88,119,230,100,61,213,63,29,162,2595,1589,5658,1097,1476,7078,644,1008.0,1299,0.717,99.9,0.25602690803825084,0.2631515807544304,430.0006476019374,11.951206051144755
Bruno Caboclo,2019-20 HOU,2019-20,244.22,38,89,6,8,9,12,13,23,37,15,17,31,2936,1557,6512,1484,1876,8482,704,1057.0,1566,0.713,106.3,0.32226983811657733,0.31129507975362336,76.0244843774299,14.137675442333277
Bruno Caboclo,2020-21 HOU,2020-21,36.43333333333333,8,17,0,1,2,1,4,3,11,0,2,6,2826,1699,6372,1189,1606,7833,671,1060.0,1407,0.723,103.6,0.21454743976328106,0.21003283147482593,7.652196160066158,9.384272741625477
Bruno Fernando,2019-20 ATL,2019-20,712.5283333333333,103,199,5,29,51,49,42,67,131,18,17,107,2723,1605,6067,1237,1566,7488,661,1086.0,1548,0.708,105.6,0.2688686423912896,0.26143401705243957,186.279144447013,11.873201740284792
Bruno Fernando,2020-21 ATL,2020-21,225.93333333333334,18,44,0,15,22,10,21,16,62,4,3,23,2937,1737,6281,1417,1745,8186,760,953.0,1392,0.742,99.9,0.1455536803094645,0.14776831088073963,33.38578703832177,6.602292232775859
Bruno Fernando,2021-22 HOU,2021-22,152.58,36,55,1,15,24,7,14,18,37,1,11,24,3229,1932,7083,1434,2010,8997,786,1351.0,1692,0.71,103.3,0.4686484879370891,0.4562933470966695,69.62123890000984,20.479765637597893
Bryn Forbes,2021-22 DEN,2021-22,1285.8783333333333,231,539,122,79,87,75,56,10,83,25,5,95,3416,2279,7079,1372,1725,9243,752,1189.0,1639,0.752,99.9,0.2610191449931853,0.2627871425385178,337.9122928688584,11.794647294348332
Bryn Forbes,2020-21 MIL,2020-21,1354.36,250,529,154,47,61,45,44,11,101,24,1,77,3221,1834,6610,1169,1539,8649,741,995.0,1244,0.755,104.4,0.2958079448646565,0.28736438475261933,389.1948281335575,12.839448689102698
Bryn Forbes,2019-20 SAS,2019-20,1579.215,242,581,148,75,90,108,57,12,114,33,0,113,2995,1751,6350,1348,1664,8098,640,895.0,1377,0.751,102.6,0.24803153345968215,0.24822493036686324,392.00053340930594,11.273302183253167
Buddy Hield,2021-22 IND,2021-22,2498.795,446,1098,262,111,127,229,153,66,287,73,25,184,3398,2081,7338,1347,1754,9140,925,1183.0,1675,0.725,100.5,0.29167321545537633,0.29189571906915657,729.3875633314132,13.101124430569358
Buddy Hield,2019-20 SAC,2019-20,2216.0616666666665,498,1162,271,115,136,213,168,57,271,66,17,165,2943,1713,6364,1127,1464,7927,695,1043.0,1595,0.736,101.2,0.3507262036980439,0.3558554011434304,788.5975133502455,16.16141241213619
Buddy Hield,2020-21 SAC,2020-21,2432.858333333333,403,992,282,88,104,257,130,29,305,63,30,175,3067,1836,6382,1181,1585,8189,674,963.0,1400,0.713,102.2,0.29366444270469344,0.2914231680930529,708.9912830215845,13.020795241440918
CJ Elleby,2020-21 POR,2020-21,192.38333333333333,25,66,7,11,15,10,5,11,21,6,3,27,2973,1531,6558,1282,1558,8360,766,799.0,1362,0.731,100.8,0.2114571960976471,0.21275782567681914,40.93105969645872,9.506025558226996
CJ Elleby,2021-22 POR,2021-22,1174.4016666666666,121,308,37,60,84,87,56,66,161,35,19,116,3161,1880,7144,1346,1771,8711,854,1187.0,1728,0.721,100.6,0.20820781682231876,0.20815952475082256,244.46289279990725,9.342801750794408
CJ McCollum,2021-22 NOP,2021-22,2145.08,536,1164,182,116,170,315,127,53,216,70,22,121,3294,2047,7212,1501,1903,8962,981,1153.0,1612,0.742,99.7,0.405376023046936,0.408940512985463,877.210115594857,18.354433433996633
CJ McCollum,2019-20 POR,2019-20,2556.5916666666667,611,1356,194,140,185,310,127,46,251,54,42,183,3122,1525,6749,1312,1632,8508,754,946.0,1606,0.712,103.2,0.3783942418034178,0.37648760415092,962.5250713755407,17.098437790150776
CJ McCollum,2020-21 POR,2020-21,1599.7583333333334,405,884,169,108,133,223,65,30,155,44,21,87,2973,1531,6558,1282,1558,8360,766,799.0,1362,0.731,100.8,0.460722575012115,0.4635563845012768,741.5781890757885,20.711712129649545
CJ Miles,2021-22 BOS,2021-22,1.95,0,0,0,0,0,0,0,0,0,0,0,1,3341,2036,7167,1397,1713,9164,863,1118.0,1521,0.725,99.0,-0.16749936812821276,-0.17016695065766207,-0.33182555378244105,-7.637585099384064
CJ Miles,2019-20 WAS,2019-20,161.035,19,59,11,15,20,12,4,4,8,10,4,14,2990,1801,6544,1394,1770,8238,732,1020.0,1634,0.712,105.2,0.2512432492433414,0.24522487483180888,39.48978771854034,11.13705264311542
Cade Cunningham,2021-22 DET,2021-22,2088.055,429,1031,114,142,168,356,234,58,296,78,43,200,3129,1924,7267,1413,1806,8596,900,1163.0,1799,0.707,100.9,0.2982631580853393,0.29730737591374107,620.7941528135666,13.344015247613669
Caleb Martin,2019-20 CHA,2019-20,316.75333333333333,37,84,20,17,21,23,15,10,28,12,7,32,2425,1549,5586,1052,1406,6687,715,949.0,1223,0.706,98.1,0.25022936472518675,0.26191183659512923,82.9614472809625,11.894902236225485
Caleb Martin,2020-21 CHA,2020-21,818.4866666666667,96,256,31,41,64,67,33,31,110,37,12,62,2875,1933,6324,1146,1505,7881,762,1069.0,1298,0.722,100.6,0.21590305286084355,0.2176628988185562,178.154180511004,9.72518436238376
Caleb Martin,2021-22 MIA,2021-22,1372.1683333333333,208,410,64,71,93,64,52,70,160,58,30,104,3246,2090,6954,1416,1753,9022,807,1194.0,1679,0.735,98.2,0.31780856830367704,0.32550026922698055,446.64116192473716,14.60939387163867
Caleb Swanigan,2019-20 POR,2019-20,288.0566666666667,28,47,0,9,17,31,37,27,73,3,7,62,3122,1525,6749,1312,1632,8508,754,946.0,1606,0.712,103.2,0.17097728264849188,0.17011576920879018,49.00298142572007,7.725922088457791
Cam Reddish,2019-20 ATL,2019-20,1550.745,213,554,83,101,126,87,96,35,181,62,28,132,2723,1605,6067,1237,1566,7488,661,1086.0,1548,0.708,105.6,0.20938692056522254,0.20359705495868421,315.7271149919047,9.246497202265097
Cam Reddish,2020-21 ATL,2020-21,750.3383333333334,96,263,33,67,82,35,34,22,82,33,9,68,2937,1737,6281,1417,1745,8186,760,953.0,1392,0.742,99.9,0.21108572319452498,0.214297437901789,160.79558239283188,9.574815475184288
Cam Reddish,2021-22 NYK,2021-22,1012.25,165,408,66,101,112,48,57,25,80,47,15,60,3088,1793,7069,1473,1980,8731,941,1087.0,1672,0.74,98.4,0.2859741017867976,0.29230001941778605,295.88069465565394,13.119270600001403
Cam Thomas,2021-22 BKN,2021-22,1176.06,218,503,47,87,105,78,55,16,145,33,8,66,3442,2071,7251,1434,1781,9258,844,1153.0,1670,0.704,101.6,0.27022698567839626,0.2675052112491552,314.6021787416815,12.006407869142482
Cameron Johnson,2019-20 PHX,2019-20,1255.405,176,405,106,46,57,69,32,49,138,36,20,88,3006,1987,6429,1451,1740,8294,712,1077.0,1609,0.734,103.7,0.28613664602104455,0.2833221872077228,355.6840904315112,12.867267711153572
Cameron Johnson,2020-21 PHX,2020-21,1437.4433333333334,203,483,117,50,59,86,40,33,166,37,16,85,3118,1939,6357,1124,1347,8300,630,902.0,1374,0.741,99.3,0.260900758992865,0.2664708456903965,383.0367406653558,11.905924783716477
Cameron Johnson,2021-22 PHX,2021-22,1729.9733333333334,279,607,166,98,114,99,47,42,231,57,16,113,3581,2244,7389,1303,1635,9416,801,1060.0,1633,0.728,102.0,0.3440054282698662,0.3392050910845318,586.8157621071445,15.224505929558319
Cameron McGriff,2021-22 POR,2021-22,45.96666666666667,5,14,2,2,2,3,0,6,9,0,1,7,3161,1880,7144,1346,1771,8711,854,1187.0,1728,0.721,100.6,0.2793480527130535,0.27928326025549916,12.837720529744445,12.535040786656758
Cameron Oliver,2021-22 ATL,2021-22,43.3,10,15,1,2,3,3,0,2,4,1,1,5,3401,2017,7241,1485,1829,9343,823,972.0,1534,0.731,100.0,0.45943572441527025,0.46208513709273163,20.008286436115277,20.739717930341726
Cameron Oliver,2020-21 HOU,2020-21,87.38333333333334,19,33,4,1,4,5,3,5,16,2,4,11,2826,1699,6372,1189,1606,7833,671,1060.0,1407,0.723,103.6,0.3883649311696896,0.3801927733516402,33.22251184471083,16.987023668984925
Cameron Payne,2019-20 PHX,2019-20,183.15833333333333,33,68,15,6,7,24,11,4,27,8,2,20,3006,1987,6429,1451,1740,8294,712,1077.0,1609,0.734,103.7,0.3486250105968984,0.34519591213201084,63.22550793957888,15.677304548485276
Cameron Payne,2020-21 PHX,2020-21,1079.435,191,395,73,50,56,217,60,16,128,36,16,97,3118,1939,6357,1124,1347,8300,630,902.0,1374,0.741,99.3,0.3795484994184972,0.3876516496578448,418.4447584484157,17.320286469433633
Cameron Payne,2021-22 PHX,2021-22,1277.5983333333334,240,587,71,75,89,282,103,24,151,40,17,119,3581,2244,7389,1303,1635,9416,801,1060.0,1633,0.728,102.0,0.3167592299845442,0.3123390930171128,399.04390467350834,14.01868220334841
Cameron Reynolds,2020-21 HOU,2020-21,40.483333333333334,6,18,3,0,0,2,0,2,3,0,0,2,2826,1699,6372,1189,1606,7833,671,1060.0,1407,0.723,103.6,0.1550094039657482,0.15174762307148826,6.143249607344083,6.780088011939728
Caris LeVert,2019-20 BKN,2019-20,1329.84,311,732,80,140,197,199,118,49,140,53,10,81,2908,1761,6498,1291,1732,8048,766,1099.0,1510,0.736,104.0,0.36209497642127253,0.35749915556669487,475.4166770388135,16.236064624954345
Caris LeVert,2021-22 CLE,2021-22,1780.3733333333332,379,854,82,146,193,248,108,43,171,51,23,131,3255,2064,6940,1376,1810,8839,837,1181.0,1433,0.724,98.4,0.3334712010332519,0.3408477828176257,606.8363032542923,15.298234687434457
Caris LeVert,2020-21 IND,2020-21,1485.34,359,814,84,146,180,245,102,33,181,66,30,105,3115,1973,6567,1183,1493,8302,648,975.0,1453,0.701,104.0,0.4077566085293664,0.39764110804854175,590.632243428821,17.766615747676283
Carlik Jones,2021-22 DEN,2021-22,23.258333333333333,1,9,0,2,2,5,3,1,2,1,0,0,3416,2279,7079,1372,1725,9243,752,1189.0,1639,0.752,99.9,-0.01842394563700836,-0.018548739129311084,-0.4314127575825603,-0.8325210802618896
Carmelo Anthony,2021-22 LAL,2021-22,1793.19,319,723,149,132,159,68,59,62,226,47,52,166,3415,1968,7279,1380,1884,9192,782,1191.0,1654,0.72,102.3,0.3348039370052224,0.3291638706829122,590.2533612698913,14.773826905090605
Carmelo Anthony,2019-20 POR,2019-20,1902.0466666666666,336,782,87,136,161,85,100,71,297,49,27,171,3122,1525,6749,1312,1632,8508,754,946.0,1606,0.712,103.2,0.27918590355495276,0.2777791528781255,528.348911801329,12.615527078505023
Carmelo Anthony,2020-21 POR,2020-21,1690.1433333333334,327,777,133,137,154,104,61,32,182,46,38,144,2973,1531,6558,1282,1558,8360,766,799.0,1362,0.731,100.8,0.3278246198734728,0.3298410014639644,557.4785696843097,14.737305103082075
Carsen Edwards,2019-20 BOS,2019-20,350.53833333333336,42,128,24,13,19,24,15,6,41,12,4,34,2971,1655,6448,1336,1668,8183,768,995.0,1553,0.731,101.9,0.16146011846618247,0.16269602516297954,57.03119350058891,7.3889494216624225
Carsen Edwards,2020-21 BOS,2020-21,275.5833333333333,47,111,18,11,13,14,7,3,23,7,1,25,2985,1689,6401,1160,1496,8109,765,1012.0,1471,0.737,100.7,0.23316675595649977,0.234833886684292,64.71630527207947,10.492384576958406
